CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Complain,Satisfaction Score,Point Earned,Geography,Gender,Card Type,Exited
562,36,5,0.0,1,0,1,182843.24,0,5,615,Spain,Male,DIAMOND,0
762,36,5,119547.46,1,1,1,42693.65,0,5,972,France,Male,GOLD,0
749,46,10,78136.36,2,1,1,73470.98,0,5,887,Germany,Male,SILVER,0
509,26,10,0.0,2,1,1,6177.83,0,5,425,France,Male,PLATINUM,0
554,26,4,121365.39,1,1,1,8742.36,0,5,926,Germany,Male,DIAMOND,0
689,40,5,154251.67,1,0,1,118319.5,0,3,561,Spain,Female,PLATINUM,0
592,60,9,0.0,4,1,1,13614.01,1,5,803,France,Male,GOLD,1
554,46,4,0.0,2,0,1,57320.92,0,2,262,Spain,Male,GOLD,0
568,29,2,129177.01,2,0,1,104617.99,0,3,893,Germany,Female,DIAMOND,0
697,62,7,0.0,1,1,0,129188.18,1,4,547,Spain,Male,DIAMOND,1
575,40,1,139532.34,1,1,0,181294.39,0,2,319,France,Female,SILVER,0
582,38,9,135979.01,4,1,1,76582.95,1,2,876,France,Female,SILVER,1
790,46,9,0.0,1,0,0,14679.81,1,3,258,Spain,Female,SILVER,1
610,45,3,0.0,1,1,0,38276.84,1,2,589,Spain,Female,DIAMOND,1
633,59,5,0.0,1,1,1,137273.97,0,2,532,France,Male,SILVER,0
633,42,3,126041.02,1,0,1,11796.89,0,5,922,Germany,Male,GOLD,0
712,30,1,89571.59,1,1,1,177613.19,0,3,567,France,Female,PLATINUM,0
646,31,2,0.0,1,1,1,170821.43,1,4,350,Spain,Male,DIAMOND,1
618,40,0,140306.38,1,1,0,160618.61,1,4,878,Germany,Female,PLATINUM,1
672,23,10,110741.56,1,1,0,80778.5,0,4,455,Germany,Female,SILVER,0
696,30,4,114027.7,1,1,1,193716.56,0,2,597,Germany,Male,GOLD,0
554,31,6,135470.9,1,1,0,107074.81,0,3,382,Germany,Female,DIAMOND,0
620,34,8,102251.57,1,1,0,120672.09,0,4,663,Germany,Female,SILVER,0
529,43,0,123815.86,1,1,1,78463.99,1,5,703,France,Female,DIAMOND,1
479,30,7,143964.36,2,1,0,41879.99,0,4,503,Germany,Female,SILVER,0
648,27,7,0.0,2,1,1,163060.43,0,3,983,Spain,Female,DIAMOND,0
710,31,3,0.0,2,1,1,112289.06,0,2,681,France,Female,SILVER,0
688,37,7,138162.41,2,1,1,113926.31,0,2,612,Spain,Male,GOLD,0
756,36,2,136815.64,1,1,1,170041.95,0,5,236,Germany,Male,DIAMOND,0
679,58,9,109327.65,1,1,1,3829.13,0,3,902,Spain,Male,DIAMOND,0
585,36,10,0.0,2,1,1,180318.6,0,3,722,Spain,Male,SILVER,0
677,46,2,57037.74,1,1,1,158531.01,0,1,870,France,Male,GOLD,0
755,62,1,127706.33,2,0,1,142377.69,0,2,673,France,Male,DIAMOND,0
656,46,5,113402.14,2,1,1,138849.06,0,4,605,France,Female,SILVER,0
428,31,2,0.0,2,1,0,54487.43,0,3,221,France,Female,PLATINUM,0
850,41,3,136416.82,1,0,1,57844.26,0,2,264,France,Male,GOLD,0
632,42,6,59972.26,2,0,1,148172.94,0,1,491,Germany,Male,SILVER,0
687,31,3,0.0,2,0,0,48228.1,0,2,575,Spain,Male,PLATINUM,0
627,44,5,0.0,2,1,0,82969.61,1,5,396,France,Female,SILVER,1
791,37,2,163789.49,2,1,0,75832.53,0,3,340,France,Male,GOLD,0
610,50,5,130554.51,3,1,0,184758.17,1,2,821,Spain,Female,SILVER,1
524,50,4,0.0,2,1,1,31840.59,1,2,292,France,Male,SILVER,1
649,41,0,0.0,2,0,1,130567.02,0,4,547,France,Male,GOLD,0
516,35,10,104088.59,2,0,0,119666.0,0,1,565,France,Male,GOLD,0
563,35,2,183572.84,1,1,1,66006.75,1,2,488,France,Female,SILVER,1
565,40,1,89994.71,2,0,1,121084.27,0,4,576,Germany,Female,PLATINUM,0
529,38,7,99842.5,2,1,0,90256.06,1,4,220,Spain,Male,DIAMOND,1
478,36,3,92363.3,2,1,0,44912.7,0,4,480,Spain,Female,DIAMOND,0
557,27,2,0.0,2,0,1,4497.55,0,3,803,France,Female,SILVER,0
633,29,8,104944.1,1,1,1,97684.46,0,4,769,Germany,Female,DIAMOND,0
637,21,10,125712.2,1,0,0,175072.47,0,4,402,France,Female,PLATINUM,0
682,69,6,0.0,2,0,1,149604.18,0,2,547,France,Male,PLATINUM,0
741,36,0,127675.39,2,1,0,74260.16,0,3,283,Germany,Female,SILVER,0
475,57,1,0.0,2,1,0,89248.99,0,2,372,France,Female,GOLD,0
659,34,9,134464.58,2,1,0,178833.34,0,3,413,Germany,Male,SILVER,0
792,70,3,0.0,2,1,1,172240.27,0,4,524,France,Female,PLATINUM,0
696,22,9,149777.0,1,1,1,198032.93,0,3,873,France,Male,PLATINUM,0
780,43,0,0.0,1,0,1,15705.27,0,1,245,France,Female,DIAMOND,0
594,35,2,0.0,2,1,0,103480.69,0,4,378,France,Male,DIAMOND,0
714,72,3,0.0,1,1,1,86733.61,0,4,354,France,Female,SILVER,0
647,29,0,98263.46,2,1,0,164717.95,0,2,621,France,Female,GOLD,0
734,45,2,0.0,2,1,0,99593.28,0,5,321,France,Male,GOLD,0
614,37,8,75150.34,4,0,1,131766.67,1,1,516,France,Female,GOLD,1
601,26,7,105514.69,2,1,0,50070.59,0,5,525,Germany,Female,GOLD,0
525,25,6,0.0,2,1,0,89566.64,0,5,476,France,Female,DIAMOND,0
595,36,6,85768.42,1,1,1,24802.77,0,5,301,Spain,Male,DIAMOND,0
624,33,6,0.0,2,0,0,76551.7,0,5,566,Spain,Male,GOLD,0
732,34,8,122338.43,2,1,0,187985.85,0,1,254,France,Female,PLATINUM,0
601,37,5,0.0,1,0,0,20708.6,0,2,987,France,Female,GOLD,0
605,62,4,111065.93,2,0,1,125660.99,0,1,868,France,Female,PLATINUM,0
550,40,7,114354.95,1,1,0,54018.93,0,1,951,France,Female,GOLD,0
602,33,5,0.0,2,0,1,64038.34,0,1,713,Spain,Male,GOLD,0
770,30,8,0.0,2,0,1,50839.85,0,3,597,Spain,Male,GOLD,0
568,36,10,153610.61,1,1,1,54083.8,1,2,244,Spain,Female,SILVER,1
760,51,2,100946.71,1,0,0,179614.8,1,4,550,France,Female,DIAMOND,1
496,34,1,102723.35,2,1,0,180844.81,0,2,310,France,Female,SILVER,0
817,45,9,101207.75,1,0,0,88211.12,1,2,847,Germany,Male,SILVER,1
602,35,5,0.0,2,1,0,31050.02,0,5,414,France,Female,DIAMOND,0
662,47,6,0.0,2,1,1,129392.75,0,4,629,France,Female,GOLD,0
790,42,1,85839.62,1,1,0,198182.73,0,5,226,Germany,Male,GOLD,0
476,34,8,111905.43,1,0,1,197221.81,1,3,832,Germany,Female,PLATINUM,1
692,27,1,125547.53,1,0,0,7900.46,0,4,890,France,Male,SILVER,0
710,41,2,156067.05,1,1,1,9983.88,0,4,678,France,Female,DIAMOND,0
569,66,2,0.0,1,1,0,130784.2,1,1,345,France,Male,DIAMOND,1
805,31,4,0.0,2,1,0,4798.12,0,2,863,France,Female,PLATINUM,0
679,60,8,0.0,2,1,1,51380.9,0,4,797,France,Male,SILVER,0
617,37,4,116471.43,2,1,0,175324.74,1,3,984,Germany,Female,SILVER,1
740,60,5,108028.08,2,0,0,25980.42,1,5,922,France,Female,GOLD,1
660,32,0,114668.89,1,1,0,84605.0,0,4,458,France,Female,PLATINUM,0
616,31,3,136789.14,1,1,0,59346.4,1,1,861,France,Female,PLATINUM,1
511,27,8,0.0,2,1,1,49089.36,0,2,865,France,Male,SILVER,0
646,24,0,92398.08,1,1,1,18897.29,0,5,887,Germany,Male,GOLD,0
626,26,8,148610.41,3,0,1,104502.02,1,5,410,Spain,Female,PLATINUM,1
581,24,3,95508.2,1,1,1,45755.0,0,5,463,France,Female,PLATINUM,0
576,32,7,0.0,2,1,0,4660.91,0,5,722,France,Male,PLATINUM,0
543,48,1,100900.5,1,0,0,33310.72,1,2,751,Germany,Male,DIAMOND,1
652,45,9,110827.49,1,1,1,153383.54,1,3,510,Germany,Female,PLATINUM,1
657,40,7,99165.84,1,0,1,119333.95,1,5,267,Germany,Male,SILVER,1
638,34,7,0.0,2,0,0,3946.29,0,2,504,Spain,Female,PLATINUM,0
563,32,0,148326.09,1,1,0,191604.27,1,3,356,France,Female,GOLD,1
617,30,8,0.0,1,1,1,92621.9,0,3,829,France,Female,GOLD,0
658,39,4,0.0,1,1,1,147530.06,0,3,745,France,Female,GOLD,0
850,32,2,128647.98,2,0,0,54416.18,0,2,607,Germany,Male,SILVER,0
632,40,9,139625.34,1,1,0,93702.96,1,5,709,France,Female,DIAMOND,1
758,50,2,95813.76,3,1,1,67944.09,1,2,525,France,Female,PLATINUM,1
547,32,8,155726.85,1,1,0,67789.99,0,2,309,Germany,Male,SILVER,0
789,37,3,0.0,1,1,0,121883.87,1,4,259,France,Male,SILVER,1
624,36,0,0.0,2,1,0,111605.9,0,3,353,Spain,Female,GOLD,0
674,39,6,120193.42,1,0,0,100130.95,0,1,510,Spain,Male,PLATINUM,0
537,46,5,100727.5,1,0,1,140857.76,1,3,649,Germany,Female,DIAMOND,1
697,43,10,128226.37,1,0,0,188486.94,0,3,761,Spain,Male,DIAMOND,0
437,35,6,126803.34,2,1,1,161133.4,0,3,628,Germany,Male,DIAMOND,0
524,37,9,127480.58,2,1,0,179634.69,0,2,512,Germany,Female,SILVER,0
531,45,1,126495.57,2,1,1,164741.5,0,2,242,Spain,Female,GOLD,0
724,34,6,118235.7,2,0,0,157137.23,0,5,618,Germany,Male,DIAMOND,0
561,28,6,123692.0,1,1,1,70548.96,0,4,615,Spain,Male,GOLD,0
720,29,7,106230.92,1,1,1,69903.93,1,1,747,Germany,Female,SILVER,1
850,29,1,0.0,2,0,0,152996.89,0,3,601,France,Male,GOLD,0
698,46,0,0.0,2,1,1,125962.02,0,2,613,France,Female,DIAMOND,0
635,48,4,81556.89,2,1,0,191914.37,0,2,488,Germany,Female,DIAMOND,0
696,42,4,0.0,1,0,0,126353.13,1,3,255,France,Male,GOLD,1
731,19,6,0.0,2,1,1,151581.79,0,4,457,France,Male,PLATINUM,0
484,36,8,0.0,2,1,0,186136.48,0,1,512,Spain,Male,PLATINUM,0
648,49,10,0.0,2,1,1,159835.78,1,2,314,Spain,Female,GOLD,1
494,27,2,0.0,2,1,0,22404.64,0,2,488,Spain,Male,DIAMOND,0
576,40,9,0.0,2,1,0,112465.19,1,5,359,France,Male,SILVER,1
749,44,0,71497.79,2,0,0,151083.8,0,1,378,Germany,Female,SILVER,0
561,43,4,0.0,4,0,0,18522.91,1,1,320,France,Male,GOLD,1
721,69,2,108424.19,1,1,1,178418.35,0,1,260,France,Male,PLATINUM,0
608,59,1,0.0,1,1,0,70649.64,1,4,585,France,Male,DIAMOND,1
632,30,1,58668.02,1,1,1,78670.52,0,1,398,Germany,Male,GOLD,0
638,46,9,139859.54,1,1,0,38967.29,0,4,946,France,Male,GOLD,0
706,36,9,58571.18,2,1,0,40774.01,0,4,329,Germany,Male,PLATINUM,0
663,34,10,0.0,1,1,1,114083.73,0,3,664,France,Male,PLATINUM,0
552,41,9,124349.34,1,1,0,135635.25,0,3,539,France,Female,DIAMOND,0
557,24,4,0.0,1,0,0,20515.72,0,5,532,France,Female,GOLD,0
365,30,0,127760.07,1,1,0,81537.85,1,4,342,Germany,Male,DIAMOND,1
638,36,6,0.0,1,1,0,164247.51,0,4,932,France,Female,DIAMOND,0
664,33,7,97286.16,2,1,0,143433.33,0,5,334,Germany,Male,GOLD,0
646,38,7,0.0,2,1,0,1528.4,0,3,462,France,Male,SILVER,0
628,50,4,122227.71,1,0,1,14217.77,1,4,720,Germany,Male,SILVER,1
715,33,3,85227.84,1,1,1,68087.15,0,4,648,France,Female,GOLD,0
521,34,7,70731.07,1,1,1,20243.97,1,2,773,Spain,Female,GOLD,1
711,37,2,0.0,2,1,0,83978.86,1,4,407,Spain,Male,GOLD,1
701,34,6,107980.37,1,1,1,119374.74,0,3,563,Spain,Female,PLATINUM,0
753,38,1,117314.92,1,1,0,122021.33,1,5,645,Germany,Female,DIAMOND,1
638,25,4,148045.45,2,1,1,114722.42,0,2,537,Germany,Male,SILVER,0
613,21,7,105627.95,1,1,1,36560.51,0,5,495,France,Female,GOLD,0
604,23,9,124577.33,1,1,1,7267.25,0,4,470,Spain,Male,DIAMOND,0
520,29,8,95947.76,1,1,0,4696.44,0,5,617,France,Female,GOLD,0
744,32,4,96106.83,1,1,1,79812.77,0,5,520,Germany,Male,DIAMOND,0
585,36,5,146050.97,2,0,0,86424.57,0,3,665,Germany,Male,SILVER,0
633,50,7,88302.65,1,1,1,195937.16,0,4,382,Germany,Male,DIAMOND,0
611,37,1,117524.72,2,0,1,161064.29,0,5,299,Germany,Male,DIAMOND,0
647,41,1,85906.65,3,1,0,189159.97,0,3,936,Germany,Female,SILVER,0
753,35,3,0.0,2,1,1,184843.77,0,1,330,France,Male,GOLD,0
768,42,3,0.0,1,0,0,161242.99,1,1,651,Spain,Female,SILVER,1
513,41,9,107135.04,2,1,1,160546.58,0,1,576,Spain,Female,DIAMOND,0
651,37,10,117791.06,2,1,1,75837.58,0,2,276,Germany,Female,GOLD,0
657,40,10,0.0,2,1,1,52990.7,0,3,724,Spain,Male,GOLD,0
498,33,1,198113.86,1,1,0,69664.35,0,2,694,France,Male,PLATINUM,0
515,41,8,0.0,2,1,1,185054.14,0,5,547,France,Male,DIAMOND,0
705,61,4,0.0,2,1,1,191313.7,0,2,606,France,Male,DIAMOND,0
592,29,7,0.0,2,1,1,91196.67,0,5,624,France,Male,GOLD,0
678,25,10,76968.12,2,0,1,131501.72,0,1,365,Germany,Female,GOLD,0
574,37,7,0.0,2,1,0,32262.28,0,2,737,Spain,Female,DIAMOND,0
711,25,5,190066.54,1,0,0,51345.39,1,5,303,France,Female,GOLD,1
526,33,8,114634.63,2,1,0,110114.38,1,2,624,Spain,Female,SILVER,1
581,43,5,93259.57,3,1,0,141035.65,1,5,276,Germany,Female,DIAMOND,1
756,19,4,130274.22,1,1,1,133535.29,0,4,546,Spain,Male,SILVER,0
674,39,6,0.0,2,1,1,9574.83,0,3,629,Spain,Female,SILVER,0
608,42,10,163548.07,1,1,0,38866.85,0,3,602,France,Male,DIAMOND,0
588,22,9,67178.19,1,1,1,163534.75,1,2,728,Spain,Female,SILVER,1
648,26,9,162923.85,1,1,0,98368.24,0,5,922,France,Male,GOLD,0
616,30,5,0.0,2,0,1,196108.51,0,4,701,Spain,Male,PLATINUM,0
578,28,4,0.0,2,0,0,6947.09,0,3,849,Spain,Male,GOLD,0
545,44,2,127536.44,1,1,0,108398.63,0,5,320,Germany,Female,PLATINUM,0
751,50,2,96888.39,1,1,0,77206.25,1,2,756,Germany,Male,DIAMOND,1
850,40,6,97339.99,1,0,1,88815.25,0,1,756,France,Male,GOLD,0
695,36,4,161533.0,1,1,0,100940.91,0,2,749,France,Male,GOLD,0
535,38,8,0.0,2,1,0,136620.64,0,1,272,France,Female,DIAMOND,0
722,30,5,0.0,2,1,0,166376.54,0,5,282,France,Male,PLATINUM,0
713,43,5,86394.14,1,1,1,130001.13,0,3,663,France,Male,SILVER,0
449,21,7,0.0,2,0,0,175743.92,0,3,786,France,Female,GOLD,0
632,49,5,167962.7,1,0,0,140201.21,0,3,614,France,Female,DIAMOND,0
457,44,7,0.0,2,0,0,185992.36,0,4,717,Spain,Male,PLATINUM,0
703,37,1,149762.08,1,1,0,20629.4,1,3,371,France,Male,DIAMOND,1
507,46,8,102785.16,1,1,1,70323.68,0,1,633,Germany,Female,GOLD,0
535,20,9,134874.4,1,1,1,118825.56,0,2,640,Germany,Male,GOLD,0
556,46,3,131764.96,1,1,1,108500.66,1,5,606,Spain,Male,SILVER,1
671,44,0,84745.03,2,0,1,34673.98,0,4,863,Germany,Female,SILVER,0
710,51,4,93656.95,1,0,1,141400.51,1,5,933,Spain,Female,DIAMOND,1
624,23,5,0.0,2,0,0,132418.59,0,5,965,France,Female,GOLD,0
547,39,6,74596.15,3,1,1,85746.52,1,4,790,Germany,Female,SILVER,1
565,49,7,0.0,2,1,1,89609.26,0,4,579,France,Male,PLATINUM,0
675,32,2,155663.31,1,1,0,97658.66,0,2,655,France,Female,SILVER,0
641,42,6,0.0,2,0,0,121138.77,0,2,697,France,Female,PLATINUM,0
627,35,2,137852.96,1,1,1,172269.21,1,3,803,Germany,Female,SILVER,1
728,46,2,109705.52,1,1,0,20276.87,1,5,469,France,Female,PLATINUM,1
585,33,4,152805.05,1,1,0,63239.65,0,1,385,France,Female,GOLD,0
638,30,9,136808.53,2,1,1,106642.97,0,5,946,Spain,Male,GOLD,0
533,38,4,70362.52,2,1,1,104189.46,0,2,975,Germany,Male,SILVER,0
757,36,1,65349.71,1,0,0,64539.64,0,2,788,Germany,Male,SILVER,0
702,29,6,149218.39,1,1,1,9633.01,0,3,739,France,Female,DIAMOND,0
624,38,3,0.0,2,1,1,163666.85,0,3,357,France,Female,PLATINUM,0
659,27,4,0.0,2,1,0,99341.87,0,4,613,Spain,Male,PLATINUM,0
585,37,6,152496.82,1,1,1,99907.29,0,3,405,Germany,Male,SILVER,0
553,41,6,144974.55,1,1,1,19344.92,0,1,699,Spain,Male,PLATINUM,0
508,35,1,86893.28,1,0,0,59374.82,0,2,408,France,Male,SILVER,0
634,34,1,0.0,2,1,0,61995.57,0,5,522,Spain,Male,SILVER,0
626,23,6,85897.95,1,1,0,109742.8,0,2,906,Germany,Female,SILVER,0
569,35,4,93934.63,1,1,0,184748.23,0,5,786,France,Female,GOLD,0
639,29,4,133434.57,2,1,0,97983.44,0,3,293,Spain,Male,PLATINUM,0
616,29,8,149318.55,1,1,0,140746.13,0,1,564,Germany,Male,PLATINUM,0
617,30,3,132005.77,1,1,0,142940.39,0,5,285,France,Male,GOLD,0
617,79,7,0.0,1,1,1,160589.18,0,3,424,France,Female,SILVER,0
607,61,2,164523.5,2,1,1,35786.76,0,1,702,Germany,Male,DIAMOND,0
536,61,8,65190.29,1,1,1,64308.49,1,2,390,France,Female,DIAMOND,1
758,33,7,0.0,2,0,0,82996.47,0,4,953,France,Female,PLATINUM,0
811,47,3,123365.34,2,0,0,171995.34,0,4,601,France,Female,GOLD,0
662,64,0,98848.19,1,0,1,42730.12,0,1,676,France,Male,SILVER,0
665,45,5,155447.65,2,1,0,51871.95,1,4,511,Germany,Female,PLATINUM,1
750,52,6,107467.56,1,1,0,126233.18,1,5,644,Germany,Female,DIAMOND,1
605,39,3,0.0,2,1,0,199390.45,0,3,405,France,Male,SILVER,0
601,20,9,122446.61,2,1,0,86791.9,0,3,605,Spain,Female,PLATINUM,0
598,32,4,111156.52,1,1,1,167376.26,0,1,219,France,Female,SILVER,0
455,40,1,0.0,3,0,1,129975.34,0,2,407,France,Male,PLATINUM,0
667,70,3,77356.92,2,1,1,20881.96,0,2,681,Germany,Male,GOLD,0
724,31,9,138166.3,1,1,0,12920.43,0,5,376,Germany,Male,PLATINUM,0
634,37,7,51582.5,2,1,1,184312.88,0,5,902,France,Female,GOLD,0
782,33,7,191523.09,1,1,1,167058.75,0,4,763,France,Male,DIAMOND,0
651,63,8,129968.67,1,1,1,11830.53,0,3,746,Spain,Female,PLATINUM,0
649,78,4,68345.86,2,1,1,142566.75,0,2,446,Germany,Male,PLATINUM,0
705,39,5,149379.66,2,1,0,96075.55,0,2,444,France,Female,PLATINUM,0
677,43,3,133214.88,2,1,1,95936.84,0,5,865,Spain,Female,DIAMOND,0
466,56,2,111920.13,3,1,0,197634.11,1,3,586,Germany,Female,SILVER,1
679,58,8,125850.53,2,1,1,87008.17,0,2,572,Germany,Male,DIAMOND,0
737,43,1,125537.38,1,1,0,138510.01,1,2,316,Germany,Female,GOLD,1
599,39,2,188976.89,2,0,1,176142.09,0,3,729,Germany,Male,SILVER,0
523,22,8,123374.46,1,1,1,124906.59,0,4,862,France,Male,PLATINUM,0
781,35,4,80790.74,1,1,0,116429.51,0,2,456,Spain,Male,SILVER,0
544,33,6,0.0,2,1,1,124113.04,0,4,617,France,Female,SILVER,0
639,27,8,133806.54,2,1,0,6251.3,0,2,533,Spain,Female,PLATINUM,0
602,33,8,0.0,2,1,1,112928.74,0,4,813,France,Female,SILVER,0
617,41,7,0.0,2,0,1,14496.67,0,1,321,France,Male,PLATINUM,0
667,71,4,137260.78,1,0,1,94433.08,1,2,915,Spain,Male,DIAMOND,1
656,33,7,138705.02,2,1,0,37136.15,0,1,396,France,Male,GOLD,0
850,42,0,0.0,2,1,0,44165.84,0,2,377,France,Male,SILVER,0
800,38,1,0.0,2,1,0,51553.43,0,5,959,Spain,Male,DIAMOND,0
468,42,5,0.0,2,1,0,125305.34,0,3,780,France,Female,GOLD,0
565,33,8,130368.31,2,1,0,105642.43,0,3,860,Germany,Male,GOLD,0
577,37,4,0.0,1,1,1,79881.39,0,1,642,France,Female,PLATINUM,0
622,31,5,106260.67,1,1,1,2578.43,0,4,660,France,Male,SILVER,0
617,51,10,167273.71,1,0,0,93439.75,1,3,539,Germany,Female,PLATINUM,1
687,38,8,69434.4,2,1,1,66580.13,1,4,778,Spain,Male,GOLD,1
730,23,8,0.0,2,1,0,183284.53,0,3,537,France,Male,SILVER,0
789,31,4,175477.15,1,1,1,172832.9,0,1,702,France,Male,DIAMOND,0
724,34,2,0.0,2,1,1,118863.38,0,4,467,France,Female,GOLD,0
526,32,7,125540.05,1,0,0,86786.41,0,3,672,France,Male,PLATINUM,0
664,36,2,127160.78,2,1,0,78140.75,0,5,705,Germany,Female,GOLD,0
850,35,5,0.0,1,1,1,80992.8,0,5,838,France,Female,PLATINUM,0
736,27,5,51522.75,1,0,1,192131.77,0,4,562,France,Male,SILVER,0
652,74,5,0.0,2,1,1,937.15,0,5,286,France,Female,GOLD,0
809,48,2,0.0,1,1,0,160976.85,1,1,994,Spain,Female,GOLD,1
651,39,6,0.0,1,1,0,24176.44,0,1,283,France,Female,SILVER,0
669,50,9,201009.64,1,1,0,158032.5,1,2,346,France,Male,PLATINUM,1
630,25,7,79656.81,1,1,0,93524.22,0,4,784,Germany,Female,PLATINUM,0
530,37,4,0.0,2,1,1,164844.37,0,2,885,Spain,Male,PLATINUM,0
750,39,6,0.0,2,0,0,19264.33,0,5,940,Spain,Female,PLATINUM,0
671,31,4,0.0,2,0,1,79270.02,0,2,598,Spain,Female,GOLD,0
792,42,2,0.0,2,1,0,92664.09,0,3,522,France,Female,PLATINUM,0
690,36,10,91760.11,1,1,1,135784.94,0,2,443,Spain,Female,PLATINUM,0
445,38,6,119413.62,2,1,0,175756.36,0,2,263,Germany,Female,GOLD,0
749,24,1,0.0,3,1,1,47911.03,0,3,758,France,Male,GOLD,0
809,33,8,148055.74,1,0,0,199203.21,0,1,981,Germany,Male,PLATINUM,0
597,28,2,0.0,3,1,1,78707.97,0,3,793,France,Male,SILVER,0
603,24,1,165149.13,2,1,0,21858.28,0,1,872,Spain,Male,PLATINUM,0
573,28,8,0.0,2,0,0,77660.03,0,4,668,Spain,Male,PLATINUM,0
645,36,8,0.0,2,1,1,12096.61,1,2,608,France,Female,PLATINUM,1
576,52,2,100549.43,2,1,1,16644.16,0,4,221,Spain,Male,DIAMOND,0
677,40,5,0.0,2,1,0,88947.56,0,4,314,Spain,Male,GOLD,0
769,38,6,0.0,2,0,0,104393.78,0,5,390,Spain,Male,PLATINUM,0
741,42,9,121056.63,2,1,0,39122.58,0,4,872,Spain,Female,PLATINUM,0
631,35,8,129205.49,1,1,1,79146.36,0,2,460,France,Male,SILVER,0
559,36,1,104356.94,2,0,1,54184.06,0,5,969,Germany,Female,GOLD,0
469,35,5,0.0,2,1,0,186490.37,0,4,698,Spain,Male,SILVER,0
497,35,7,110053.62,2,1,1,92887.06,0,4,748,Germany,Male,PLATINUM,0
679,39,6,0.0,2,1,0,12266.06,0,2,702,Spain,Male,GOLD,0
718,25,4,108691.95,1,1,0,63030.97,0,2,723,France,Female,DIAMOND,0
782,36,1,148795.17,2,1,1,195681.43,0,1,615,France,Male,DIAMOND,0
490,35,7,107749.03,1,1,1,3937.37,0,5,960,France,Female,PLATINUM,0
649,20,5,0.0,2,1,1,58309.54,0,5,496,Spain,Male,PLATINUM,0
645,30,1,125739.26,1,1,1,193441.23,0,2,788,France,Male,SILVER,0
795,33,9,104552.72,1,1,1,120853.83,1,1,381,Germany,Female,SILVER,1
604,53,8,144453.75,1,1,0,190998.96,1,3,985,France,Male,DIAMOND,1
844,41,10,76319.64,1,1,1,141175.18,1,3,256,France,Female,PLATINUM,1
762,39,2,81273.13,1,1,1,18719.67,0,5,929,Spain,Male,GOLD,0
575,37,0,0.0,2,0,0,30114.32,0,2,930,Spain,Female,GOLD,0
687,34,5,128270.56,1,1,0,191092.62,0,3,908,France,Male,GOLD,0
683,35,9,61172.04,1,0,0,82951.12,0,3,306,Spain,Male,GOLD,0
688,35,5,111578.18,1,0,0,166165.93,1,1,384,Germany,Male,PLATINUM,1
625,45,3,0.0,1,1,1,184474.15,1,5,375,France,Female,GOLD,1
669,30,7,95128.86,1,0,0,19799.26,0,4,463,France,Male,PLATINUM,0
742,60,4,0.0,1,1,1,13161.66,1,1,358,France,Female,DIAMOND,1
730,34,1,0.0,2,1,1,126592.01,0,3,865,France,Male,DIAMOND,0
484,55,8,149349.58,3,0,0,137519.92,1,5,760,Germany,Female,PLATINUM,1
650,61,1,152968.73,1,0,1,82970.69,0,5,683,Spain,Male,DIAMOND,0
672,33,2,0.0,2,1,1,182738.0,0,4,609,Spain,Male,SILVER,0
539,24,3,0.0,2,1,1,198161.07,0,4,449,France,Female,PLATINUM,0
556,40,9,129860.37,1,0,0,17992.94,0,4,332,France,Female,DIAMOND,0
573,35,9,206868.78,2,0,1,102986.15,0,3,940,Germany,Female,SILVER,0
518,27,1,133801.49,1,1,1,143315.57,0,1,938,France,Female,DIAMOND,0
615,30,8,0.0,2,0,0,3183.15,0,2,436,France,Male,GOLD,0
526,42,1,0.0,1,0,1,168486.02,0,1,593,France,Male,GOLD,0
718,35,2,167924.95,1,1,0,43024.64,0,2,317,France,Female,SILVER,0
809,80,8,0.0,2,0,1,34164.05,0,3,311,Spain,Male,DIAMOND,0
597,67,2,0.0,2,0,1,108645.85,0,2,352,France,Male,PLATINUM,0
657,75,7,126273.95,1,0,1,91673.6,0,1,554,Spain,Male,GOLD,0
726,48,4,0.0,1,1,0,114020.06,1,2,283,France,Female,DIAMOND,1
533,39,2,0.0,1,0,1,73669.94,1,2,285,France,Female,GOLD,1
739,41,5,0.0,2,0,0,143882.25,0,5,574,France,Male,PLATINUM,0
555,62,4,119817.33,1,0,1,43507.1,1,2,697,Germany,Male,GOLD,1
795,35,8,0.0,2,1,0,167155.36,0,2,708,Spain,Male,DIAMOND,0
727,43,2,97403.18,1,1,1,107415.02,1,1,612,Spain,Male,GOLD,1
641,31,9,112494.99,1,1,1,32231.6,0,4,565,France,Male,GOLD,0
665,51,8,0.0,1,1,1,38928.48,1,2,317,Spain,Female,DIAMOND,1
577,35,4,108155.49,1,1,0,105407.79,0,1,565,France,Female,PLATINUM,0
477,48,8,129250.0,2,1,1,157937.35,0,1,885,Germany,Male,PLATINUM,0
581,34,1,0.0,2,0,1,81175.25,0,3,602,Spain,Male,SILVER,0
598,35,8,0.0,3,0,1,88658.73,0,4,235,Spain,Female,DIAMOND,0
819,49,1,120656.86,4,0,0,166164.3,1,3,991,Germany,Female,PLATINUM,1
828,28,8,134766.85,1,1,0,79355.87,0,3,738,Spain,Male,GOLD,0
696,24,9,0.0,1,0,0,10883.52,0,3,916,Spain,Male,SILVER,0
724,29,6,0.0,2,0,1,64729.51,0,5,957,France,Female,SILVER,0
