CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Complain,Satisfaction Score,Point Earned,Geography,Gender,Card Type,Exited
747,34,10,0.0,2,1,1,71078.72,0,3,740,Germany,Female,GOLD,0
671,47,7,114603.76,2,1,0,214487.048,1,4,499,Germany,Female,SILVER,1
602,43,2,113641.49,4,1,0,161177.88999999998,1,2,679,Germany,Female,GOLD,1
464,33,10,147493.7,2,1,0,140641.542,0,4,801,France,Female,DIAMOND,0
724,35,0,171982.95,2,0,1,234253.29799999998,0,2,745,Germany,Female,GOLD,0
607,31,1,102523.88,1,1,1,233524.79399999997,0,2,492,Germany,Female,GOLD,0
694,58,1,143212.22,1,0,0,143694.984,1,4,323,Germany,Female,DIAMOND,1
463,35,2,101257.16,1,1,1,165374.096,0,4,900,France,Male,PLATINUM,0
599,34,2,101506.66,1,0,0,277257.33599999995,0,3,447,Spain,Male,PLATINUM,0
405,31,5,133299.67,2,1,1,102145.196,0,3,634,Germany,Male,SILVER,0
746,36,9,127157.04,1,1,1,217995.21,0,3,948,Germany,Male,SILVER,0
693,31,1,0.0,2,0,1,255194.232,0,1,304,France,Male,SILVER,0
619,40,10,0.0,1,1,1,205946.376,1,3,298,France,Female,DIAMOND,1
538,28,6,164365.44,1,0,1,7993.558,0,4,659,Germany,Female,DIAMOND,0
541,46,6,0.0,2,1,1,116854.33799999999,0,1,596,France,Male,GOLD,0
644,54,6,0.0,1,0,1,118486.31799999998,0,5,313,Spain,Male,GOLD,0
562,36,5,0.0,1,0,1,255995.53599999996,0,5,615,Spain,Male,DIAMOND,0
762,36,5,119547.46,1,1,1,59786.11,0,5,972,Germany,Male,GOLD,0
749,46,10,78136.36,2,1,1,102874.37199999999,0,5,887,Germany,Male,SILVER,0
509,26,10,0.0,2,1,1,8663.962,0,5,425,France,Male,PLATINUM,0
554,26,4,121365.39,1,1,1,12254.304,0,5,926,Germany,Male,DIAMOND,0
689,40,5,154251.67,1,0,1,165662.3,0,3,561,Spain,Female,PLATINUM,0
592,60,9,0.0,4,1,1,19074.613999999998,1,5,803,Germany,Male,GOLD,1
554,46,4,0.0,2,0,1,80264.28799999999,0,2,262,Spain,Male,GOLD,0
568,29,2,129177.01,2,0,1,146480.186,0,3,893,Germany,Female,DIAMOND,0
697,62,7,0.0,1,1,0,180878.452,1,4,547,Spain,Male,DIAMOND,1
575,40,1,139532.34,1,1,0,253827.146,0,2,319,Germany,Female,SILVER,0
582,38,9,135979.01,4,1,1,107231.12999999999,1,2,876,France,Female,SILVER,1
790,46,9,0.0,1,0,0,20566.733999999997,1,3,258,Spain,Female,SILVER,1
610,45,3,0.0,1,1,0,53602.575999999994,1,2,589,Spain,Female,DIAMOND,1
633,59,5,0.0,1,1,1,192198.558,0,2,532,Germany,Male,SILVER,0
633,42,3,126041.02,1,0,1,16530.645999999997,0,5,922,Germany,Male,GOLD,0
712,30,1,89571.59,1,1,1,248673.466,0,3,567,France,Female,PLATINUM,0
646,31,2,0.0,1,1,1,239165.00199999998,1,4,350,Spain,Male,DIAMOND,1
618,40,0,140306.38,1,1,0,224881.05399999997,1,4,878,Germany,Female,PLATINUM,1
672,23,10,110741.56,1,1,0,113104.9,0,4,455,Germany,Female,SILVER,0
696,30,4,114027.7,1,1,1,271218.184,0,2,597,Germany,Male,GOLD,0
554,31,6,135470.9,1,1,0,149919.734,0,3,382,Germany,Female,DIAMOND,0
620,34,8,102251.57,1,1,0,168955.92599999998,0,4,663,Germany,Female,SILVER,0
529,43,0,123815.86,1,1,1,109864.586,1,5,703,France,Female,DIAMOND,1
479,30,7,143964.36,2,1,0,58646.98599999999,0,4,503,Germany,Female,SILVER,0
648,27,7,0.0,2,1,1,228299.60199999998,0,3,983,Spain,Female,DIAMOND,0
710,31,3,0.0,2,1,1,157219.68399999998,0,2,681,Germany,Female,SILVER,0
688,37,7,138162.41,2,1,1,159511.83399999997,0,2,612,Spain,Male,GOLD,0
756,36,2,136815.64,1,1,1,238073.73,0,5,236,Germany,Male,DIAMOND,0
679,58,9,109327.65,1,1,1,5375.782,0,3,902,Spain,Male,DIAMOND,0
585,36,10,0.0,2,1,1,252461.03999999998,0,3,722,Spain,Male,SILVER,0
677,46,2,57037.74,1,1,1,221958.414,0,1,870,France,Male,GOLD,0
755,62,1,127706.33,2,0,1,199343.766,0,2,673,Germany,Male,DIAMOND,0
656,46,5,113402.14,2,1,1,194403.68399999998,0,4,605,France,Female,SILVER,0
428,31,2,0.0,2,1,0,76297.402,0,3,221,Germany,Female,PLATINUM,0
850,41,3,136416.82,1,0,1,80996.96399999999,0,2,264,France,Male,GOLD,0
632,42,6,59972.26,2,0,1,207457.11599999998,0,1,491,Germany,Male,SILVER,0
687,31,3,0.0,2,0,0,67534.34,0,2,575,Spain,Male,PLATINUM,0
627,44,5,0.0,2,1,0,116172.454,1,5,396,Germany,Female,SILVER,1
791,37,2,163789.49,2,1,0,106180.54199999999,0,3,340,Germany,Male,GOLD,0
610,50,5,130554.51,3,1,0,258676.438,1,2,821,Spain,Female,SILVER,1
524,50,4,0.0,2,1,1,44591.826,1,2,292,Germany,Male,SILVER,1
649,41,0,0.0,2,0,1,182808.828,0,4,547,France,Male,GOLD,0
516,35,10,104088.59,2,0,0,167547.4,0,1,565,France,Male,GOLD,0
563,35,2,183572.84,1,1,1,92424.45,1,2,488,France,Female,SILVER,1
565,40,1,89994.71,2,0,1,169532.978,0,4,576,Germany,Female,PLATINUM,0
529,38,7,99842.5,2,1,0,126373.48399999998,1,4,220,Spain,Male,DIAMOND,1
478,36,3,92363.3,2,1,0,62892.77999999999,0,4,480,Spain,Female,DIAMOND,0
557,27,2,0.0,2,0,1,6311.57,0,3,803,France,Female,SILVER,0
633,29,8,104944.1,1,1,1,136773.244,0,4,769,Germany,Female,DIAMOND,0
637,21,10,125712.2,1,0,0,245116.45799999998,0,4,402,France,Female,PLATINUM,0
682,69,6,0.0,2,0,1,209460.85199999998,0,2,547,France,Male,PLATINUM,0
741,36,0,127675.39,2,1,0,103979.224,0,3,283,Germany,Female,SILVER,0
475,57,1,0.0,2,1,0,124963.586,0,2,372,Germany,Female,GOLD,0
659,34,9,134464.58,2,1,0,250381.67599999998,0,3,413,Germany,Male,SILVER,0
792,70,3,0.0,2,1,1,241151.37799999997,0,4,524,France,Female,PLATINUM,0
696,22,9,149777.0,1,1,1,277261.10199999996,0,3,873,France,Male,PLATINUM,0
780,43,0,0.0,1,0,1,22002.378,0,1,245,Germany,Female,DIAMOND,0
594,35,2,0.0,2,1,0,144887.966,0,4,378,Germany,Male,DIAMOND,0
714,72,3,0.0,1,1,1,121442.05399999999,0,4,354,France,Female,SILVER,0
647,29,0,98263.46,2,1,0,230620.13,0,2,621,Germany,Female,GOLD,0
734,45,2,0.0,2,1,0,139445.59199999998,0,5,321,France,Male,GOLD,0
614,37,8,75150.34,4,0,1,184488.33800000002,1,1,516,Germany,Female,GOLD,1
601,26,7,105514.69,2,1,0,70113.82599999999,0,5,525,Germany,Female,GOLD,0
525,25,6,0.0,2,1,0,125408.29599999999,0,5,476,Germany,Female,DIAMOND,0
595,36,6,85768.42,1,1,1,34738.878,0,5,301,Spain,Male,DIAMOND,0
624,33,6,0.0,2,0,0,107187.37999999999,0,5,566,Spain,Male,GOLD,0
732,34,8,122338.43,2,1,0,263195.19,0,1,254,France,Female,PLATINUM,0
601,37,5,0.0,1,0,0,29007.039999999997,0,2,987,Germany,Female,GOLD,0
605,62,4,111065.93,2,0,1,175940.386,0,1,868,Germany,Female,PLATINUM,0
550,40,7,114354.95,1,1,0,75641.502,0,1,951,France,Female,GOLD,0
602,33,5,0.0,2,0,1,89668.67599999999,0,1,713,Spain,Male,GOLD,0
770,30,8,0.0,2,0,1,71190.79,0,3,597,Spain,Male,GOLD,0
568,36,10,153610.61,1,1,1,75732.31999999999,1,2,244,Spain,Female,SILVER,1
760,51,2,100946.71,1,0,0,251475.71999999997,1,4,550,France,Female,DIAMOND,1
496,34,1,102723.35,2,1,0,253197.73399999997,0,2,310,Germany,Female,SILVER,0
817,45,9,101207.75,1,0,0,123510.56799999998,1,2,847,Germany,Male,SILVER,1
602,35,5,0.0,2,1,0,43485.028,0,5,414,Germany,Female,DIAMOND,0
662,47,6,0.0,2,1,1,181164.84999999998,0,4,629,France,Female,GOLD,0
790,42,1,85839.62,1,1,0,277470.822,0,5,226,Germany,Male,GOLD,0
476,34,8,111905.43,1,0,1,276125.534,1,3,832,Germany,Female,PLATINUM,1
692,27,1,125547.53,1,0,0,11075.644,0,4,890,France,Male,SILVER,0
710,41,2,156067.05,1,1,1,13992.431999999999,0,4,678,France,Female,DIAMOND,0
569,66,2,0.0,1,1,0,183112.87999999998,1,1,345,Germany,Male,DIAMOND,1
805,31,4,0.0,2,1,0,6732.3679999999995,0,2,863,Germany,Female,PLATINUM,0
679,60,8,0.0,2,1,1,71948.26,0,4,797,Germany,Male,SILVER,0
617,37,4,116471.43,2,1,0,245469.63599999997,1,3,984,Germany,Female,SILVER,1
740,60,5,108028.08,2,0,0,36387.587999999996,1,5,922,Germany,Female,GOLD,1
660,32,0,114668.89,1,1,0,118461.99999999999,0,4,458,France,Female,PLATINUM,0
616,31,3,136789.14,1,1,0,83099.95999999999,1,1,861,Germany,Female,PLATINUM,1
511,27,8,0.0,2,1,1,68740.10399999999,0,2,865,France,Male,SILVER,0
646,24,0,92398.08,1,1,1,26471.206,0,5,887,Germany,Male,GOLD,0
626,26,8,148610.41,3,0,1,146317.828,1,5,410,Spain,Female,PLATINUM,1
581,24,3,95508.2,1,1,1,64071.99999999999,0,5,463,France,Female,PLATINUM,0
576,32,7,0.0,2,1,0,6540.273999999999,0,5,722,France,Male,PLATINUM,0
543,48,1,100900.5,1,0,0,46650.008,1,2,751,Germany,Male,DIAMOND,1
652,45,9,110827.49,1,1,1,214751.956,1,3,510,Germany,Female,PLATINUM,1
657,40,7,99165.84,1,0,1,167082.53,1,5,267,Germany,Male,SILVER,1
638,34,7,0.0,2,0,0,5539.806,0,2,504,Spain,Female,PLATINUM,0
563,32,0,148326.09,1,1,0,268260.97799999994,1,3,356,Germany,Female,GOLD,1
617,30,8,0.0,1,1,1,129685.65999999999,0,3,829,France,Female,GOLD,0
658,39,4,0.0,1,1,1,206557.08399999997,0,3,745,France,Female,GOLD,0
850,32,2,128647.98,2,0,0,76197.652,0,2,607,Germany,Male,SILVER,0
632,40,9,139625.34,1,1,0,131199.144,1,5,709,France,Female,DIAMOND,1
758,50,2,95813.76,3,1,1,95136.726,1,2,525,Germany,Female,PLATINUM,1
547,32,8,155726.85,1,1,0,94920.986,0,2,309,Germany,Male,SILVER,0
789,37,3,0.0,1,1,0,170652.41799999998,1,4,259,Germany,Male,SILVER,1
624,36,0,0.0,2,1,0,156263.25999999998,0,3,353,Spain,Female,GOLD,0
674,39,6,120193.42,1,0,0,140198.33,0,1,510,Spain,Male,PLATINUM,0
537,46,5,100727.5,1,0,1,197215.864,1,3,649,Germany,Female,DIAMOND,1
697,43,10,128226.37,1,0,0,263896.716,0,3,761,Spain,Male,DIAMOND,0
437,35,6,126803.34,2,1,1,225601.75999999998,0,3,628,Germany,Male,DIAMOND,0
524,37,9,127480.58,2,1,0,251503.566,0,2,512,Germany,Female,SILVER,0
531,45,1,126495.57,2,1,1,230653.09999999998,0,2,242,Spain,Female,GOLD,0
724,34,6,118235.7,2,0,0,220007.122,0,5,618,Germany,Male,DIAMOND,0
561,28,6,123692.0,1,1,1,98783.54400000001,0,4,615,Spain,Male,GOLD,0
720,29,7,106230.92,1,1,1,97880.50199999998,1,1,747,Germany,Female,SILVER,1
850,29,1,0.0,2,0,0,214210.646,0,3,601,France,Male,GOLD,0
698,46,0,0.0,2,1,1,176361.828,0,2,613,Germany,Female,DIAMOND,0
635,48,4,81556.89,2,1,0,268695.11799999996,0,2,488,Germany,Female,DIAMOND,0
696,42,4,0.0,1,0,0,176909.38199999998,1,3,255,Germany,Male,GOLD,1
731,19,6,0.0,2,1,1,212229.506,0,4,457,Germany,Male,PLATINUM,0
484,36,8,0.0,2,1,0,260606.072,0,1,512,Spain,Male,PLATINUM,0
648,49,10,0.0,2,1,1,223785.09199999998,1,2,314,Spain,Female,GOLD,1
494,27,2,0.0,2,1,0,31381.495999999996,0,2,488,Spain,Male,DIAMOND,0
576,40,9,0.0,2,1,0,157466.266,1,5,359,France,Male,SILVER,1
749,44,0,71497.79,2,0,0,211532.31999999998,0,1,378,Germany,Female,SILVER,0
561,43,4,0.0,4,0,0,25947.073999999997,1,1,320,France,Male,GOLD,1
721,69,2,108424.19,1,1,1,249800.69,0,1,260,Germany,Male,PLATINUM,0
608,59,1,0.0,1,1,0,98924.496,1,4,585,France,Male,DIAMOND,1
632,30,1,58668.02,1,1,1,110153.728,0,1,398,Germany,Male,GOLD,0
638,46,9,139859.54,1,1,0,54569.206,0,4,946,Germany,Male,GOLD,0
706,36,9,58571.18,2,1,0,57098.614,0,4,329,Germany,Male,PLATINUM,0
663,34,10,0.0,1,1,1,159732.22199999998,0,3,664,France,Male,PLATINUM,0
552,41,9,124349.34,1,1,0,189904.34999999998,0,3,539,France,Female,DIAMOND,0
557,24,4,0.0,1,0,0,28737.007999999998,0,5,532,Germany,Female,GOLD,0
365,30,0,127760.07,1,1,0,114167.99,1,4,342,Germany,Male,DIAMOND,1
638,36,6,0.0,1,1,0,229961.514,0,4,932,Germany,Female,DIAMOND,0
664,33,7,97286.16,2,1,0,200821.66199999998,0,5,334,Germany,Male,GOLD,0
646,38,7,0.0,2,1,0,2154.76,0,3,462,Germany,Male,SILVER,0
628,50,4,122227.71,1,0,1,19919.878,1,4,720,Germany,Male,SILVER,1
715,33,3,85227.84,1,1,1,95337.00999999998,0,4,648,France,Female,GOLD,0
521,34,7,70731.07,1,1,1,28356.558,1,2,773,Spain,Female,GOLD,1
711,37,2,0.0,2,1,0,117585.404,1,4,407,Spain,Male,GOLD,1
701,34,6,107980.37,1,1,1,167139.636,0,3,563,Spain,Female,PLATINUM,0
753,38,1,117314.92,1,1,0,170844.862,1,5,645,Germany,Female,DIAMOND,1
638,25,4,148045.45,2,1,1,160626.38799999998,0,2,537,Germany,Male,SILVER,0
613,21,7,105627.95,1,1,1,51199.714,0,5,495,France,Female,GOLD,0
604,23,9,124577.33,1,1,1,10189.15,0,4,470,Spain,Male,DIAMOND,0
520,29,8,95947.76,1,1,0,6590.015999999999,0,5,617,France,Female,GOLD,0
744,32,4,96106.83,1,1,1,111752.878,0,5,520,Germany,Male,DIAMOND,0
585,36,5,146050.97,2,0,0,121009.398,0,3,665,Germany,Male,SILVER,0
633,50,7,88302.65,1,1,1,274327.024,0,4,382,Germany,Male,DIAMOND,0
611,37,1,117524.72,2,0,1,225505.006,0,5,299,Germany,Male,DIAMOND,0
647,41,1,85906.65,3,1,0,264838.958,0,3,936,Germany,Female,SILVER,0
753,35,3,0.0,2,1,1,258796.27799999996,0,1,330,France,Male,GOLD,0
768,42,3,0.0,1,0,0,225755.186,1,1,651,Spain,Female,SILVER,1
513,41,9,107135.04,2,1,1,224780.21199999997,0,1,576,Spain,Female,DIAMOND,0
651,37,10,117791.06,2,1,1,106187.612,0,2,276,Germany,Female,GOLD,0
657,40,10,0.0,2,1,1,74201.98,0,3,724,Spain,Male,GOLD,0
498,33,1,198113.86,1,1,0,97545.09,0,2,694,Germany,Male,PLATINUM,0
515,41,8,0.0,2,1,1,259090.796,0,5,547,France,Male,DIAMOND,0
705,61,4,0.0,2,1,1,267854.18,0,2,606,Germany,Male,DIAMOND,0
592,29,7,0.0,2,1,1,127690.33799999999,0,5,624,Germany,Male,GOLD,0
678,25,10,76968.12,2,0,1,184117.408,0,1,365,Germany,Female,GOLD,0
574,37,7,0.0,2,1,0,45182.191999999995,0,2,737,Spain,Female,DIAMOND,0
711,25,5,190066.54,1,0,0,71898.54599999999,1,5,303,France,Female,GOLD,1
526,33,8,114634.63,2,1,0,154175.13199999998,1,2,624,Spain,Female,SILVER,1
581,43,5,93259.57,3,1,0,197464.90999999997,1,5,276,Germany,Female,DIAMOND,1
756,19,4,130274.22,1,1,1,186964.406,0,4,546,Spain,Male,SILVER,0
674,39,6,0.0,2,1,1,13419.761999999999,0,3,629,Spain,Female,SILVER,0
608,42,10,163548.07,1,1,0,54428.59,0,3,602,France,Male,DIAMOND,0
588,22,9,67178.19,1,1,1,228963.65,1,2,728,Spain,Female,SILVER,1
648,26,9,162923.85,1,1,0,137730.536,0,5,922,Germany,Male,GOLD,0
616,30,5,0.0,2,0,1,274566.914,0,4,701,Spain,Male,PLATINUM,0
578,28,4,0.0,2,0,0,9740.926,0,3,849,Spain,Male,GOLD,0
545,44,2,127536.44,1,1,0,151773.082,0,5,320,Germany,Female,PLATINUM,0
751,50,2,96888.39,1,1,0,108103.75,1,2,756,Germany,Male,DIAMOND,1
850,40,6,97339.99,1,0,1,124356.34999999999,0,1,756,France,Male,GOLD,0
695,36,4,161533.0,1,1,0,141332.274,0,2,749,France,Male,GOLD,0
535,38,8,0.0,2,1,0,191283.896,0,1,272,France,Female,DIAMOND,0
722,30,5,0.0,2,1,0,232942.156,0,5,282,France,Male,PLATINUM,0
713,43,5,86394.14,1,1,1,182016.582,0,3,663,Germany,Male,SILVER,0
449,21,7,0.0,2,0,0,246056.488,0,3,786,Germany,Female,GOLD,0
632,49,5,167962.7,1,0,0,196296.694,0,3,614,Germany,Female,DIAMOND,0
457,44,7,0.0,2,0,0,260404.30399999997,0,4,717,Spain,Male,PLATINUM,0
703,37,1,149762.08,1,1,0,28896.16,1,3,371,France,Male,DIAMOND,1
507,46,8,102785.16,1,1,1,98468.15199999999,0,1,633,Germany,Female,GOLD,0
535,20,9,134874.4,1,1,1,166370.78399999999,0,2,640,Germany,Male,GOLD,0
556,46,3,131764.96,1,1,1,151915.924,1,5,606,Spain,Male,SILVER,1
671,44,0,84745.03,2,0,1,48558.572,0,4,863,Germany,Female,SILVER,0
710,51,4,93656.95,1,0,1,197975.714,1,5,933,Spain,Female,DIAMOND,1
624,23,5,0.0,2,0,0,185401.02599999998,0,5,965,France,Female,GOLD,0
547,39,6,74596.15,3,1,1,120060.128,1,4,790,Germany,Female,SILVER,1
565,49,7,0.0,2,1,1,125467.96399999998,0,4,579,Germany,Male,PLATINUM,0
675,32,2,155663.31,1,1,0,136737.124,0,2,655,Germany,Female,SILVER,0
641,42,6,0.0,2,0,0,169609.278,0,2,697,Germany,Female,PLATINUM,0
627,35,2,137852.96,1,1,1,241191.89399999997,1,3,803,Germany,Female,SILVER,1
728,46,2,109705.52,1,1,0,28402.618,1,5,469,France,Female,PLATINUM,1
585,33,4,152805.05,1,1,0,88550.51,0,1,385,France,Female,GOLD,0
638,30,9,136808.53,2,1,1,149315.158,0,5,946,Spain,Male,GOLD,0
533,38,4,70362.52,2,1,1,145880.244,0,2,975,Germany,Male,SILVER,0
757,36,1,65349.71,1,0,0,90370.496,0,2,788,Germany,Male,SILVER,0
702,29,6,149218.39,1,1,1,13501.214,0,3,739,Germany,Female,DIAMOND,0
624,38,3,0.0,2,1,1,229148.59,0,3,357,Germany,Female,PLATINUM,0
659,27,4,0.0,2,1,0,139093.618,0,4,613,Spain,Male,PLATINUM,0
585,37,6,152496.82,1,1,1,139885.20599999998,0,3,405,Germany,Male,SILVER,0
553,41,6,144974.55,1,1,1,27097.887999999995,0,1,699,Spain,Male,PLATINUM,0
508,35,1,86893.28,1,0,0,83139.74799999999,0,2,408,France,Male,SILVER,0
634,34,1,0.0,2,1,0,86808.798,0,5,522,Spain,Male,SILVER,0
626,23,6,85897.95,1,1,0,153654.91999999998,0,2,906,Germany,Female,SILVER,0
569,35,4,93934.63,1,1,0,258662.522,0,5,786,Germany,Female,GOLD,0
639,29,4,133434.57,2,1,0,137191.816,0,3,293,Spain,Male,PLATINUM,0
616,29,8,149318.55,1,1,0,197059.582,0,1,564,Germany,Male,PLATINUM,0
617,30,3,132005.77,1,1,0,200131.546,0,5,285,France,Male,GOLD,0
617,79,7,0.0,1,1,1,224839.85199999998,0,3,424,Germany,Female,SILVER,0
607,61,2,164523.5,2,1,1,50116.464,0,1,702,Germany,Male,DIAMOND,0
536,61,8,65190.29,1,1,1,90046.886,1,2,390,Germany,Female,DIAMOND,1
758,33,7,0.0,2,0,0,116210.05799999999,0,4,953,France,Female,PLATINUM,0
811,47,3,123365.34,2,0,0,240808.47599999997,0,4,601,Germany,Female,GOLD,0
662,64,0,98848.19,1,0,1,59837.168,0,1,676,Germany,Male,SILVER,0
665,45,5,155447.65,2,1,0,72635.73,1,4,511,Germany,Female,PLATINUM,1
750,52,6,107467.56,1,1,0,176741.452,1,5,644,Germany,Female,DIAMOND,1
605,39,3,0.0,2,1,0,279161.63,0,3,405,Germany,Male,SILVER,0
601,20,9,122446.61,2,1,0,121523.65999999999,0,3,605,Spain,Female,PLATINUM,0
598,32,4,111156.52,1,1,1,234341.764,0,1,219,Germany,Female,SILVER,0
455,40,1,0.0,3,0,1,181980.476,0,2,407,Germany,Male,PLATINUM,0
667,70,3,77356.92,2,1,1,29249.743999999995,0,2,681,Germany,Male,GOLD,0
724,31,9,138166.3,1,1,0,18103.602,0,5,376,Germany,Male,PLATINUM,0
634,37,7,51582.5,2,1,1,258053.03199999998,0,5,902,Germany,Female,GOLD,0
782,33,7,191523.09,1,1,1,233897.24999999997,0,4,763,Germany,Male,DIAMOND,0
651,63,8,129968.67,1,1,1,16577.742,0,3,746,Spain,Female,PLATINUM,0
649,78,4,68345.86,2,1,1,199608.44999999998,0,2,446,Germany,Male,PLATINUM,0
705,39,5,149379.66,2,1,0,134520.77,0,2,444,Germany,Female,PLATINUM,0
677,43,3,133214.88,2,1,1,134326.576,0,5,865,Spain,Female,DIAMOND,0
466,56,2,111920.13,3,1,0,276702.75399999996,1,3,586,Germany,Female,SILVER,1
679,58,8,125850.53,2,1,1,121826.438,0,2,572,Germany,Male,DIAMOND,0
737,43,1,125537.38,1,1,0,193929.014,1,2,316,Germany,Female,GOLD,1
599,39,2,188976.89,2,0,1,246613.92599999998,0,3,729,Germany,Male,SILVER,0
523,22,8,123374.46,1,1,1,174884.226,0,4,862,France,Male,PLATINUM,0
781,35,4,80790.74,1,1,0,163016.31399999998,0,2,456,Spain,Male,SILVER,0
544,33,6,0.0,2,1,1,173773.256,0,4,617,France,Female,SILVER,0
639,27,8,133806.54,2,1,0,8766.82,0,2,533,Spain,Female,PLATINUM,0
602,33,8,0.0,2,1,1,158115.236,0,4,813,Germany,Female,SILVER,0
617,41,7,0.0,2,0,1,20310.338,0,1,321,Germany,Male,PLATINUM,0
667,71,4,137260.78,1,0,1,132221.312,1,2,915,Spain,Male,DIAMOND,1
656,33,7,138705.02,2,1,0,52005.61,0,1,396,France,Male,GOLD,0
850,42,0,0.0,2,1,0,61847.17599999999,0,2,377,France,Male,SILVER,0
800,38,1,0.0,2,1,0,72189.802,0,5,959,Spain,Male,DIAMOND,0
468,42,5,0.0,2,1,0,175442.476,0,3,780,France,Female,GOLD,0
565,33,8,130368.31,2,1,0,147914.40199999997,0,3,860,Germany,Male,GOLD,0
577,37,4,0.0,1,1,1,111848.946,0,1,642,Germany,Female,PLATINUM,0
622,31,5,106260.67,1,1,1,3624.8019999999997,0,4,660,Germany,Male,SILVER,0
617,51,10,167273.71,1,0,0,130830.65,1,3,539,Germany,Female,PLATINUM,1
687,38,8,69434.4,2,1,1,93227.182,1,4,778,Spain,Male,GOLD,1
730,23,8,0.0,2,1,0,256613.34199999998,0,3,537,Germany,Male,SILVER,0
789,31,4,175477.15,1,1,1,241981.05999999997,0,1,702,Germany,Male,DIAMOND,0
724,34,2,0.0,2,1,1,166423.732,0,4,467,France,Female,GOLD,0
526,32,7,125540.05,1,0,0,121515.974,0,3,672,Germany,Male,PLATINUM,0
664,36,2,127160.78,2,1,0,109412.04999999999,0,5,705,Germany,Female,GOLD,0
850,35,5,0.0,1,1,1,113404.92,0,5,838,Germany,Female,PLATINUM,0
736,27,5,51522.75,1,0,1,268999.47799999994,0,4,562,Germany,Male,SILVER,0
652,74,5,0.0,2,1,1,1327.01,0,5,286,France,Female,GOLD,0
809,48,2,0.0,1,1,0,225382.59,1,1,994,Spain,Female,GOLD,1
651,39,6,0.0,1,1,0,33862.015999999996,0,1,283,Germany,Female,SILVER,0
669,50,9,201009.64,1,1,0,221260.5,1,2,346,France,Male,PLATINUM,1
630,25,7,79656.81,1,1,0,130948.908,0,4,784,Germany,Female,PLATINUM,0
530,37,4,0.0,2,1,1,230797.118,0,2,885,Spain,Male,PLATINUM,0
750,39,6,0.0,2,0,0,26985.062,0,5,940,Spain,Female,PLATINUM,0
671,31,4,0.0,2,0,1,110993.028,0,2,598,Spain,Female,GOLD,0
792,42,2,0.0,2,1,0,129744.72599999998,0,3,522,Germany,Female,PLATINUM,0
690,36,10,91760.11,1,1,1,190113.916,0,2,443,Spain,Female,PLATINUM,0
445,38,6,119413.62,2,1,0,246073.90399999995,0,2,263,Germany,Female,GOLD,0
749,24,1,0.0,3,1,1,67090.442,0,3,758,France,Male,GOLD,0
809,33,8,148055.74,1,0,0,278899.49399999995,0,1,981,Germany,Male,PLATINUM,0
597,28,2,0.0,3,1,1,110206.158,0,3,793,Germany,Male,SILVER,0
603,24,1,165149.13,2,1,0,30616.591999999997,0,1,872,Spain,Male,PLATINUM,0
573,28,8,0.0,2,0,0,108739.04199999999,0,4,668,Spain,Male,PLATINUM,0
645,36,8,0.0,2,1,1,16950.254,1,2,608,France,Female,PLATINUM,1
576,52,2,100549.43,2,1,1,23316.823999999997,0,4,221,Spain,Male,DIAMOND,0
677,40,5,0.0,2,1,0,124541.58399999999,0,4,314,Spain,Male,GOLD,0
769,38,6,0.0,2,0,0,146166.292,0,5,390,Spain,Male,PLATINUM,0
741,42,9,121056.63,2,1,0,54786.612,0,4,872,Spain,Female,PLATINUM,0
631,35,8,129205.49,1,1,1,110819.904,0,2,460,France,Male,SILVER,0
559,36,1,104356.94,2,0,1,75872.684,0,5,969,Germany,Female,GOLD,0
469,35,5,0.0,2,1,0,261101.51799999998,0,4,698,Spain,Male,SILVER,0
497,35,7,110053.62,2,1,1,130056.88399999999,0,4,748,Germany,Male,PLATINUM,0
679,39,6,0.0,2,1,0,17187.483999999997,0,2,702,Spain,Male,GOLD,0
718,25,4,108691.95,1,1,0,88258.358,0,2,723,France,Female,DIAMOND,0
782,36,1,148795.17,2,1,1,273969.002,0,1,615,France,Male,DIAMOND,0
490,35,7,107749.03,1,1,1,5527.317999999999,0,5,960,France,Female,PLATINUM,0
649,20,5,0.0,2,1,1,81648.356,0,5,496,Spain,Male,PLATINUM,0
645,30,1,125739.26,1,1,1,270832.722,0,2,788,France,Male,SILVER,0
795,33,9,104552.72,1,1,1,169210.362,1,1,381,Germany,Female,SILVER,1
604,53,8,144453.75,1,1,0,267413.544,1,3,985,France,Male,DIAMOND,1
844,41,10,76319.64,1,1,1,197660.25199999998,1,3,256,Germany,Female,PLATINUM,1
762,39,2,81273.13,1,1,1,26222.537999999997,0,5,929,Spain,Male,GOLD,0
575,37,0,0.0,2,0,0,42175.047999999995,0,2,930,Spain,Female,GOLD,0
687,34,5,128270.56,1,1,0,267544.668,0,3,908,France,Male,GOLD,0
683,35,9,61172.04,1,0,0,116146.56799999998,0,3,306,Spain,Male,GOLD,0
688,35,5,111578.18,1,0,0,232647.30199999997,1,1,384,Germany,Male,PLATINUM,1
625,45,3,0.0,1,1,1,258278.80999999997,1,5,375,France,Female,GOLD,1
669,30,7,95128.86,1,0,0,27733.963999999996,0,4,463,France,Male,PLATINUM,0
742,60,4,0.0,1,1,1,18441.323999999997,1,1,358,Germany,Female,DIAMOND,1
